Feature ID,OTU_ID,Immediate_annotated_taxa,rank,threshold,min,max,mean
8c5ac7009b11ad401beec05818e91347,OTU3751,Alphaproteobacteria,class,0.98,1,11,2.03
8c61ff6427a3e3d0368201eac12991c2,OTU2249,Bacteria,domain,1,1,21,1.8
8c62cab5595f8761b05a24e55c17e725,OTU4181,Hyphomicrobiaceae,family,1,1,3,1.86
8c654d0b91260932cfe9a4c031bf38ac,OTU4163,Pseudomonas,genus,1,1,9,4.89
8c84666f66d607d7b230ead097d1d894,OTU2185,Spartobacteria,class,1,1,1,1
8c8d017d9d458c0ec7f527f0d2d7f11a,OTU1366,Chitinophagaceae,family,1,1,6,3.38
8c96841df61f661271698244577531cb,OTU2403,Nocardioides,genus,1,2,3,2.5
8cbe3fe069a5081ce90280638d8cfb2f,OTU2623,Steroidobacter,genus,1,1,1,1
8d06756b4f10af516f2027f4cef8f1cc,OTU4866,Actinobacteria,class,0.87,1,11,1.83
8d097576afcc31e61e1257df84439077,OTU1552,Cytophagales,order,1,1,8,2.69
8d1bba5cd358713acd62f7e51c59e4e5,OTU362,Actinomycetales,order,0.99,1,11,2.3
8d1f2b96b6d8b643d848f8bd93706c23,OTU944,Rhodanobacter,genus,1,2,2,2
8d21287e1a373216e0eefe16974fae22,OTU371,Aquabacterium,genus,0.8,3,4,3.5
8d63244e1ab6371fd24c5a18482dca5b,OTU3722,Actinobacteria,class,0.84,1,11,1.83
8da7f25d730ea11e9f75e5f34faca5ac,OTU2034,Sphingobacteriales,order,0.83,1,8,2.8
8daf11a71705afde35c4faa4ef611f8a,OTU1634,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
8db0a9fe37e78873befa8446f57153e8,OTU2189,GpIV,genus,1,1,3,1.75
8dc40901b084befa05580c59292425d6,OTU2746,Acidobacteria,phylum,0.82,1,2,1.28
8dc58918d6a65813c04d2d2faf81ff53,OTU97,Opitutus,genus,1,1,2,1.2
8dd233de796f0f68cda351fa6879a1fb,OTU120,Acidobacteria_Gp4,class,1,1,1,1
8ddfee2bd11b9b6ba71a3cfbba99f87a,OTU289,Chitinophagaceae,family,1,1,6,3.38
8e126895213c0b89a832fc7ed2987fa7,OTU3843,Saprospiraceae,family,0.83,2,3,2.5
8e26e0bc90e26afab963d2bbd58ca012,OTU612,Gp6,genus,1,1,1,1
8e29ac1ee58acc6b6049318ccdae04c1,OTU4404,Bacteria,domain,1,1,21,1.8
8e4037003d89fba407fc38cd4b1094f7,OTU3217,Desulfovibrio,genus,1,1,7,3.53
8e4c29131df09625232b8b596f53b0a5,OTU347,Nitrososphaera,genus,1,1,2,1.25
8e6b703cc772a0035875c7f8fceeb233,OTU3392,Chitinophagaceae,family,1,1,6,3.38
8e7fcc480dc6daece39b82248e95921d,OTU2863,Bacteria,domain,1,1,21,1.8
8e808ba64a8dc76436286d390c6ec96d,OTU489,Acidimicrobineae,suborder,0.94,1,2,1.5
8e81984bb628b3957c054d7be0392199,OTU3396,Gemmatimonas,genus,0.91,1,2,1.67
8e82fb766ada6c1fba019b816d2a9654,OTU1472,Xanthomonadaceae,family,1,1,4,2.15
8e9cf890efce4e883f63fee2f6536eae,OTU4347,Ruminococcaceae,family,1,2,8,3.14
8eb9cb39f111537fa05e006f191fe378,OTU1436,Bacillus,genus,1,1,16,10.4
8ec50d7e2842fc5ea772305c3e4372a0,OTU4886,Deltaproteobacteria,class,0.91,1,7,2.52
8ec7808e8e75ed5c936cdf14730c730c,OTU817,Bacteria,domain,1,1,21,1.8
8ed08b240d89622c2ee7cd7e39c32fa7,OTU626,Sphaerobacteraceae,family,0.82,2,2,2
8ed59d1d4b8f4edf9a5f0596e5cb2842,OTU3514,Rhizobiales,order,1,1,11,2.2
8eda7d86035f2cf99861de8aa3017635,OTU2969,Coxiellaceae,family,1,1,1,1
8edfb829693f24fd3a47b11ee1f645ba,OTU3550,Sphaerobacteraceae,family,0.85,2,2,2
8eefa73706e437ee2f5afbe41343ee3f,OTU5377,Legionella,genus,1,3,4,3.08
8ef6f55bbe2116a64172d51f9d3c9ec7,OTU1246,Oxalobacteraceae,family,1,1,8,3.51
8efa9055550f672ed81eae896afdf2d8,OTU1829,Arthrobacter,genus,1,4,9,5.71
8efcee265f3ea77531fcc40e97287647,OTU681,Flavobacterium,genus,1,1,13,4.74
8f0e522f6e3bb2a07ad827c42bdc2376,OTU2278,Caldilineaceae,family,0.94,2,2,2
8f1cfde28d9bfe4be0fcd3f6f0f1efd6,OTU3747,Acidobacteria_Gp3,class,1,2,2,2
8f29dec222c4829ed3beded62b597e66,OTU4285,Chryseobacterium,genus,1,2,7,5.08
8f375e8623123b603e975f7808520c56,OTU5356,Burkholderiales,order,0.99,1,9,3.48
8f52bcc7d81c76fa7b48ecae3e71150c,OTU3515,Rhodospirillales,order,0.98,1,10,3.06
8f657d748c67284c614ea746e811d992,OTU1173,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
8f74d8eedf7efe14d7a63a7106a184f0,OTU3586,Armatimonadetes,phylum,0.99,2,2,2
8f770afeddaa815d0b0b7689620df0c3,OTU2365,Rubrobacteridae,subclass,1,1,1,1
8f7913f0ae10e6ea7f08aa2d75e544cb,OTU2405,Micromonosporaceae,family,0.99,1,6,3.17
8f7af12967c0e8fef8393cdf0e72f14b,OTU2694,Verrucomicrobiaceae,family,1,3,3,3
8f940c9ec8ac5759bd384245112e9425,OTU3917,Actinomycetales,order,1,1,11,2.3
8f9d69503fca2baeeb7d4f7c22b65f4d,OTU4923,Coxiellaceae,family,0.98,1,1,1
8f9f1a8c0120e70cab3470112d607daa,OTU670,Actinobacteria,phylum,0.99,1,11,1.83
8fb77ab9e6149437df0466aba2f34a17,OTU1444,Solirubrobacterales,order,0.97,1,1,1
8fb82651d0c1a4a06257f9fd9fc30746,OTU515,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
8fc56fe343d98781e2c22b756145605d,OTU2432,Acidimicrobineae,suborder,0.82,1,2,1.5
8fea78483e598d2d23291231bb801829,OTU5408,Phenylobacterium,genus,0.88,1,1,1
8ffc2e73f9657c14bec3bb32b3773003,OTU2233,Cellvibrio,genus,1,2,5,3.33
900281da7c2506516366cf189fa788c5,OTU4510,Myxococcales,order,0.96,2,4,2.71
9007345d2788476e8b842813dba2db6c,OTU4789,Lachnospiraceae,family,1,4,11,5.71
90156f49ac0615dc5f609b45bb7ec60b,OTU1107,Hyphomicrobium,genus,0.93,1,1,1
9016542df797f5c3a00588f61846d42c,OTU2667,Niastella,genus,0.87,3,3,3
903b7f258f4bb4e21473659e7911c440,OTU3964,Methylophilus,genus,0.97,2,2,2
904a667bb31db01376253f93c635fccf,OTU5309,Alphaproteobacteria,class,0.97,1,11,2.03
9052cfd5af8e9e3ff3a9692d177cc0a5,OTU2526,Lysobacter,genus,1,2,3,2.12
9061f1b743d56a527b9b3a6f244b544a,OTU3491,Xanthomonadaceae,family,1,1,4,2.15
9069bfd13e91606094dcd4ae1fa748c9,OTU2099,Streptomyces,genus,1,5,7,6.21
90b3200418441537902c5030ee565e02,OTU634,Xanthomonadaceae,family,1,1,4,2.15
90b854f309163dfa1460ecb127bfc4e2,OTU3105,Bacteria,domain,1,1,21,1.8
90da8fd8d4d33c7713ce47f7290216d9,OTU879,Bacteria,domain,1,1,21,1.8
90fc151d4e5a65dc7249169145e91d6e,OTU574,Chitinophagaceae,family,1,1,6,3.38
91296c772ba23a0d60a32c93f38f4068,OTU1857,Bacteroidetes,phylum,0.99,1,13,1.29
912f86421284a5a23cf68ce065768804,OTU5407,Bacteria,domain,1,1,21,1.8
9139b1907deab903db9cefe86b2ce3fd,OTU1534,Gp6,genus,1,1,1,1
9142e3ea0bc336b161152dccc46cf0db,OTU2447,Agromyces,genus,1,2,3,2.5
9143409a7d7d219d3f962f5ac270fdfc,OTU248,Niastella,genus,1,3,3,3
914e1dfe5a4c53f5e719a55ffd16fc7d,OTU2213,Gp6,genus,1,1,1,1
91502ea731cd3dd7b40f9e09ebe0c7d9,OTU1961,Roseomonas,genus,1,5,5,5
9151ea92c9885a92469cf0b8c6cd8a7f,OTU3498,Rhodobacteraceae,family,1,1,6,2.82
916e203bbc715ffc3a4365d7b09cd71a,OTU2010,Xanthomonadaceae,family,1,1,4,2.15
917726dd380942526a5f840498128607,OTU1068,Acidobacteria,phylum,1,1,2,1.28
917d4906a41b62cd73775cd5e56e3e4f,OTU886,Alphaproteobacteria,class,1,1,11,2.03
917e90f2b2c4577cae7c1f44e37cc4c9,OTU1759,WPS-1_genera_incertae_sedis,genus,1,1,1,1
91b4fa41eba7431c54237534b56da417,OTU5458,Chitinophagaceae,family,1,1,6,3.38
91c3bf5c91235383c32072ce71b97a5b,OTU1272,Niastella,genus,1,3,3,3
91c9e932bf2113dd5ad7b9895ed39321,OTU131,Betaproteobacteria,class,1,1,10,2.77
91d3d903879e73664a82d409555ceb9a,OTU3366,Actinobacteria,phylum,0.95,1,11,1.83
91d42718f86ce18252e235191adc9a39,OTU2970,Verrucomicrobia,phylum,1,1,3,1.52
91d6e429022c8a6f4623306acfb100ff,OTU952,Pseudonocardia,genus,1,3,4,3.57
91e140010e7f933c0baf9ed0e78372ae,OTU2867,Rhodospirillales,order,1,1,10,3.06
91e8078d0e709e74c7d5895aea19e448,OTU4960,Gammaproteobacteria,class,0.85,1,21,2.69
91f2c6c0bcf9446a29d2ad9ae45959b4,OTU3678,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
9214c186211d25ad9b6a5adc0a0ed875,OTU5368,Rhodocyclaceae,family,0.91,2,5,2.84
92274024a90eed60f1376234f5af840f,OTU577,Erythrobacteraceae,family,0.92,1,2,1.29
9228e11427ffe8a979e1cd2c7befd5e3,OTU4639,Bacteroidetes,phylum,1,1,13,1.29
9245f556897ef15d579caddceb427371,OTU4642,Algoriphagus,genus,1,3,3,3
924713940268f67739e0abfe2f9309e0,OTU4130,Corynebacterium,genus,1,3,7,4.41
925f1f28748a3162acc341a540e5be78,OTU5478,Niastella,genus,1,3,3,3
9267884481ec61e5b8f8e7f88403c672,OTU4883,Bacteroidetes,phylum,1,1,13,1.29
926897fa84411b9191dbd037fb6b10f4,OTU2018,Bacteria,domain,1,1,21,1.8
926accf0b24065fd9f08525ad74d9dae,OTU5139,Gp6,genus,1,1,1,1
926c10c7c1a0edbca120e109ff15986d,OTU1916,Acidimicrobineae,suborder,0.87,1,2,1.5
92987881fa10e5ff7e5c653e42c64213,OTU4808,Firmicutes,phylum,0.81,1,17,3.98
929a6e0d502eb8ff2987b5042ebb0e22,OTU692,Burkholderia,genus,1,2,7,4.76
92bb9333439d1410dfb48b441dbb7c38,OTU2148,Comamonadaceae,family,0.93,1,9,2.75
92c0d8febe63b94b61f073b4c3a46b09,OTU4671,Bacteria,domain,1,1,21,1.8
92c7708799a0f5f807ddce14535cb866,OTU5290,Cytophagales,order,0.99,1,8,2.69
92d78afa7b6001109866085707ddecef,OTU1903,Alphaproteobacteria,class,0.82,1,11,2.03
93246185292ece8931bee17ed1a02dd2,OTU4792,Gemmatimonas,genus,0.84,1,2,1.67
9324ba0d50c83f8e02ae625402361517,OTU2571,Rhodobacteraceae,family,1,1,6,2.82
932761b1ea212acc8b6408824527df10,OTU411,Burkholderiales,order,0.92,1,9,3.48
932ac73b0859bae322efadb4d0437fbe,OTU5025,Proteobacteria,phylum,0.84,1,21,1.96
93375fe37ba07e08d5408283d77decd3,OTU4802,Xanthomonadaceae,family,1,1,4,2.15
93483b7cda30b14b34c3b27741b21f8a,OTU3261,Nocardioides,genus,1,2,3,2.5
934adb0ce55fccd2e8fda68e72b6a9e0,OTU2948,Verrucomicrobia,phylum,1,1,3,1.52
9354702216600bbdd2e54ed819d93f11,OTU2386,Rhodocyclaceae,family,0.99,2,5,2.84
93559b77055dd78f09a6df9f48683792,OTU2366,Gemmatimonas,genus,0.99,1,2,1.67
93592e6e0b42493cbe1f6fe2f3703291,OTU1468,Bacteria,domain,1,1,21,1.8
935c288a0bf6b64370b1a5ed14701a73,OTU3393,Chitinophagaceae,family,1,1,6,3.38
9362833e958e59be476819b1010ee90c,OTU3184,Lysobacter,genus,1,2,3,2.12
93654e5bf80c35b236bcc4014aec890d,OTU674,Enterobacteriaceae,family,1,1,13,6.89
9369b0f9785f28b50fb488488416f1e6,OTU2292,Alphaproteobacteria,class,0.97,1,11,2.03
9375445360775045532c58ea9c118c82,OTU425,Sphingomonas,genus,0.84,1,4,2.18
9381b60856df808bfe851c4d5bc4eb4b,OTU1201,Bacteria,domain,0.7,1,21,1.8
93a695fefd918468e74c6cc6cdd9dc87,OTU3809,Acidimicrobineae,suborder,0.82,1,2,1.5
93a996d42d9320a82eb29c54c499da6f,OTU402,Micromonosporaceae,family,1,1,6,3.17
93da4e035ae710e2329464412699b78b,OTU1563,Euzebya,genus,1,2,2,2
93da68a695db4239c04eec6c3337926b,OTU4103,Chitinophaga,genus,1,6,6,6
93db602ff10fab6584ec670c9248abd7,OTU1400,Coxiellaceae,family,0.95,1,1,1
93dbb48e47446c5e0b350a0ad65ed78c,OTU4448,Alphaproteobacteria,class,0.92,1,11,2.03
93dc497617e1f1ab454a21bb92c315fe,OTU202,Sphingomonas,genus,0.99,1,4,2.18
93e7a5a7a85346eba4a92e7178a34446,OTU3193,Sorangiineae,suborder,1,3,4,3.84
9408742e93ab174c763076619c564e05,OTU1557,Chitinophaga,genus,1,6,6,6
9408d6f10c8ce7391627adbf571571ee,OTU4986,Bacteria,domain,0.99,1,21,1.8
9416c90eadf6540c5f26011dca09cfc8,OTU5254,Gammaproteobacteria,class,0.98,1,21,2.69
94188546ed8a3c0fa12261769f644d52,OTU369,Actinobacteria,class,0.8,1,11,1.83
9419eb09aa14488451d2fb728a7d3eab,OTU3926,Rhizobiales,order,0.94,1,11,2.2
941bb87465dd9cf4fc730f6fd52eeb48,OTU1839,Cytophagaceae,family,0.87,1,4,3
9423119022ad9e74f4ae5d29d9344ecb,OTU4034,Niastella,genus,0.99,3,3,3
9441c98a5565c6d18bb45fe03ec33e45,OTU2202,Burkholderiales,order,1,1,9,3.48
9479c77c3f4f0afd984b4ad7ea32f57f,OTU4379,Bdellovibrio,genus,0.9,1,2,1.5
947d6cfcf0a6f6417ad24720f14a75b0,OTU3446,Gp6,genus,1,1,1,1
948955ab2aa840e95d6a46b595c07cfe,OTU3225,Bacteria,domain,1,1,21,1.8
94939314861b7de3792bb2716625ad6a,OTU5163,Corynebacterineae,suborder,0.81,1,7,2.78
9495bf93a89697b0b365056e36ba7804,OTU4070,Xanthomonadaceae,family,1,1,4,2.15
94b573d0b9b7065e1c00f297bd42ff4e,OTU3117,Nocardia,genus,1,3,4,3.17
94b5857f12f3d8a7894263df4740a6cf,OTU976,Proteobacteria,phylum,1,1,21,1.96
94bb8d2220245afaf555918be38cddb3,OTU1379,Chloroflexi,phylum,0.88,1,3,1.71
94bbc09d7c75dc25234dd777b2888ee2,OTU3048,Rhizobiales,order,1,1,11,2.2
94caa825555e81664d564064a0849fd9,OTU24,Novosphingobium,genus,0.95,3,5,3.33
94e6e9ff5df9cd1712905ba29000d7e4,OTU4979,Bacteria,domain,1,1,21,1.8
94f12f7ee34ae90caa16b12733a9a1a8,OTU1446,Gp6,genus,1,1,1,1
94f1390b110a39a55dc30873463e9655,OTU1526,Bacteria,domain,1,1,21,1.8
94f1efcbf2111dcfcf3a30f6c366f800,OTU142,Novosphingobium,genus,0.98,3,5,3.33
950ced01f61666dbf561c6fb9d3b87b1,OTU5265,Acidobacteria_Gp4,class,0.95,1,1,1
951e4a5a23470259fdd3c8a5ea8a64fc,OTU5427,Bacteria,domain,1,1,21,1.8
9520a2ae2985c5889a03b54bd73111d3,OTU5473,Solirubrobacterales,order,0.83,1,1,1
9536cc05ab32100e258269fd4593af84,OTU3654,Alphaproteobacteria,class,0.88,1,11,2.03
9540c0e45007de53b7b4346290984f9c,OTU3145,Rhizobiales,order,1,1,11,2.2
954663bb4d116a9b24a403a48430010f,OTU4093,Verrucomicrobiaceae,family,0.83,3,3,3
9547fa7c69ac87b660384e4887bf3ae3,OTU3858,Chloroflexi,phylum,0.86,1,3,1.71
95525531c3dee9b6c7dbdc1bd9548725,OTU2902,Niastella,genus,1,3,3,3
95561f18ba4d7f4a767528333f074f51,OTU1545,Conexibacter,genus,0.82,1,1,1
95595a8e5962ef69862b877b403c5943,OTU265,Staphylococcus,genus,1,1,8,5.62
955ff71584b82eb0c6dc9b66f56964d9,OTU2748,Gammaproteobacteria,class,0.95,1,21,2.69
9563b56ec72daa1ebfb174c9e8f1f0d7,OTU2747,Coxiellaceae,family,1,1,1,1
957349c3d6f558f18d25376769943a44,OTU4470,Alphaproteobacteria,class,0.93,1,11,2.03
957afe37bea70562acdf7a53e3284aae,OTU1204,Rhodospirillales,order,1,1,10,3.06
957c488b85841286e629b66c991438d9,OTU4641,Proteobacteria,phylum,0.85,1,21,1.96
957c5ea334b6f69e155e2f06f3cfb83d,OTU3240,Spartobacteria,class,0.96,1,1,1
957edd0f88eec3747bbd378aedc3b394,OTU4804,Thermomonosporaceae,family,1,4,4,4
958c60a497fc2d37ba41cc477c62b49e,OTU539,Bacteria,domain,0.99,1,21,1.8
95b7774e731605299583b11f2b20ac24,OTU3620,Hydrogenophaga,genus,0.98,1,2,1.75
95c6aa5a37d74d3a88404db91d750e5f,OTU1824,Verrucomicrobia,phylum,1,1,3,1.52
95ce2fe37c1c95d8c3add2eac1d71865,OTU5439,Gammaproteobacteria,class,0.96,1,21,2.69
95d272c1e90bf04c7acec82b79465a49,OTU1318,Chitinophagaceae,family,1,1,6,3.38
95d40e9bfa8443c343e547dc08a68afc,OTU3888,Acinetobacter,genus,1,1,7,6.06
95e3d0e6ca4cead04a3fdc1ee8106cd5,OTU2223,Anaerolineaceae,family,0.82,1,2,1.5
95e458d4feeed6fd026ead7cb1da7305,OTU4128,Actinobacteria,phylum,1,1,11,1.83
95f797766ab5f750d01520e25df948cd,OTU1242,Alphaproteobacteria,class,1,1,11,2.03
9606c4920a8e92f831fcbf7561f9456e,OTU5411,Bacteria,domain,1,1,21,1.8
9606f5b31c4365a210f062af56429ba4,OTU1793,Micromonospora,genus,0.94,3,3,3
960859e76fc1429475b1bbe4718ca394,OTU1119,Polyangiaceae,family,0.97,3,4,3.67
96191559e5cea840451f97e326cf4e74,OTU1307,Rhizobiales,order,1,1,11,2.2
96296d9053ed033d22e72aed006678f7,OTU831,Alphaproteobacteria,class,1,1,11,2.03
962c686b5e8ea753303648be70804527,OTU5429,Niastella,genus,0.99,3,3,3
963d5902d5b483ec01541100d60e252e,OTU4429,Alphaproteobacteria,class,1,1,11,2.03
9650225973c48368dd1a2ce74aa919bf,OTU2487,Nannocystineae,suborder,0.97,2,2,2
967297b8fd975a8a8a75f39425dfdf71,OTU2729,Hyphomicrobiaceae,family,1,1,3,1.86
96749bf84c7a534dffa012841b4744dd,OTU3902,Bacteria,domain,1,1,21,1.8
9686ed2108822155e4ed1878ac2af93a,OTU829,Betaproteobacteria,class,1,1,10,2.77
968fa0899d5331480c5c0024acf65add,OTU1026,Xanthobacteraceae,family,1,1,3,2
9699d967dc51c54a3e6d5ca1818d2915,OTU3870,Pseudomonas,genus,1,1,9,4.89
96a231a42fcabe654bb3a062f9cc6f9c,OTU5045,Gammaproteobacteria,class,1,1,21,2.69
96b2463deb4e85f83106818e080ebac6,OTU4420,Proteobacteria,phylum,0.82,1,21,1.96
96c9deadc6a5dfaf7cdea5a233b463ed,OTU33,Chryseobacterium,genus,1,2,7,5.08
96d6edf7976df853bc473c0027ee97d2,OTU1702,Chloroflexia,class,1,2,3,2.5
96dc80df155887e5d243148865d88766,OTU1363,Burkholderiales,order,1,1,9,3.48
96e6d1d8707e8f9b8f77edbdf556f2ca,OTU3650,Acidobacteria_Gp4,class,1,1,1,1
96e86388f5954c26f5975da80a77ec17,OTU4375,Sinobacteraceae,family,1,1,2,1.5
96eb264bf61ffb27ddfaccae82e1cb77,OTU1221,Betaproteobacteria,class,1,1,10,2.77
96f135c5664c35305efcdcb3a3ecf69b,OTU3132,Spartobacteria,class,1,1,1,1
970582ef6b68f5649ccc23282f5b03b0,OTU2168,Acidobacteria,phylum,1,1,2,1.28
97120b7f5cf8fb9bb6936bfc55cabdc5,OTU4849,Bacteria,domain,1,1,21,1.8
971bd0a0dd199de1707a28bebdea23c7,OTU1941,Bacteria,domain,1,1,21,1.8
971f60f5eb0d62ec935acbf9f7a9ceef,OTU4435,Acidobacteria,phylum,0.95,1,2,1.28
972720c40232120ed2e547c7c6e11aff,OTU1108,Rhodococcus,genus,1,3,6,4.26
9733d60af184ada854e2267a5d0558c0,OTU3923,Chloroflexi,phylum,0.95,1,3,1.71
974878d4208b78f00636521de956baf2,OTU4003,Alphaproteobacteria,class,1,1,11,2.03
975ebaa2b925b47817ccfab698926639,OTU4111,Coxiellaceae,family,1,1,1,1
976cb4c1f982c05f7611047f6d2645d3,OTU2737,Chloroflexi,phylum,0.9,1,3,1.71
979b22ca3b77483aa58d1e3f24926242,OTU3014,Hyphomicrobium,genus,1,1,1,1
979d550f67e37948911ba9356cf2ad10,OTU3236,Rhizobiales,order,0.93,1,11,2.2
97b4fd0ed2edaed9875c639b7cac9f10,OTU2395,Acidobacteria_Gp3,class,1,2,2,2
97bc125aa8c331ec0c8f537da26172e2,OTU3614,Chloroflexi,phylum,0.86,1,3,1.71
97e914e4160379a860ecfdb44fcc589d,OTU441,Methylophilus,genus,1,2,2,2
9800059b5524d10425b0a5936a8740b6,OTU3939,Betaproteobacteria,class,1,1,10,2.77
983959a1d0852333be31c7ab2b071aef,OTU3830,Anaerolineaceae,family,0.8,1,2,1.5
983bb014b7432c675cc62f40a0fd9001,OTU3934,Gemmatimonas,genus,0.91,1,2,1.67
9852ed0f4e67879c26004ffcd2c2f1a7,OTU1551,Rhodospirillales,order,1,1,10,3.06
9855953ab337c585f4891c4eb2b3ba85,OTU5053,Carnobacteriaceae,family,1,4,8,5.88
9867b6c2cbccd750a30ef9e9bf1a92a4,OTU258,Sorangiineae,suborder,0.97,3,4,3.84
98817aace3e246e28aaa40f1230d4db3,OTU1020,Kineosporiaceae,family,0.97,4,4,4
98881c642fd716a5c419ac4cb0c9e905,OTU965,Rhodospirillales,order,0.97,1,10,3.06
98a2127a84ce7626ac8b9e9509fc3735,OTU2592,Intrasporangiaceae,family,1,2,2,2
98a9df258771ac1e42ef3e7450e8d259,OTU4578,Thalassobaculum,genus,0.92,1,1,1
98c47070a7dbe56d8fee2458abab6e46,OTU513,Rhizobiaceae,family,1,2,6,3.05
98c6eea9fea683a148cf1b4c811f1aec,OTU154,Serratia,genus,0.93,6,8,7.02
98ceea8473fdb01f579a71aad4273d80,OTU2429,Verrucomicrobia,phylum,1,1,3,1.52
98e206840ddb37cd351b09eda1deca63,OTU1746,Oxalobacteraceae,family,1,1,8,3.51
98f2885e225194933de79f2fe6d7c771,OTU4387,Alphaproteobacteria,class,0.8,1,11,2.03
98f55a496a94bc906bd1f3f2cf1eeba1,OTU4295,Labilithrix,genus,1,4,4,4
98fd535f90ab81e8c11a603ab994d454,OTU2699,Bacteria,domain,1,1,21,1.8
98fe230a14feedaac4ca4c54e0c16451,OTU4514,Anaerolineaceae,family,0.93,1,2,1.5
9900ed0a19a0c7b1cee28846b3013326,OTU1238,Pseudomonas,genus,1,1,9,4.89
990e5eb81f3bf7977a6637f293f774fe,OTU4310,Devosia,genus,0.9,2,2,2
9910430d69cf086a7a32730d88e36ca1,OTU249,Kineosporiaceae,family,1,4,4,4
99194335989c6d2f9af1cebca3d4a1f1,OTU447,Methylophilaceae,family,0.92,1,3,2
992283ec7557dbc478e65ec04ef7f536,OTU5207,Sphingobacteriaceae,family,1,2,8,4.33
992dd4961592f275d2fb7f1bf75443be,OTU758,Chitinophagaceae,family,1,1,6,3.38
9965ef6ed8cbd0330759c883aad4d4d6,OTU4464,Bacteria,domain,1,1,21,1.8
99667ea0549e388ede7ed5404ae5136b,OTU512,Streptomyces,genus,1,5,7,6.21
9967c3c309c4912f1fdae808b4a1c6e9,OTU5431,Bacteria,domain,0.97,1,21,1.8
996a9076959b9c0870905dfb17bcebd2,OTU1770,Pseudomonas,genus,1,1,9,4.89
9975e0ee7f99db639c6872d7d17a9bc4,OTU2781,Pedobacter,genus,0.99,3,7,4.83
99848ff1626bce7f96329641ea9a89fa,OTU292,Burkholderiales,order,1,1,9,3.48
99878c1391a751accfa49f98dd9c0da5,OTU5183,Lysobacter,genus,0.95,2,3,2.12
99a4c353bd7a53a11829527aad00dd21,OTU3330,Hyphomicrobiaceae,family,1,1,3,1.86
99d7576f6f9091ad8b4ddcbd71ad588e,OTU3060,Acidobacteria_Gp3,class,1,2,2,2
99ddb7b02d2fe0a983094ece23db4b12,OTU3125,Chloroflexi,phylum,0.83,1,3,1.71
99ddfa3500c754aab847059efaa25f72,OTU2208,Paracoccus,genus,0.96,2,4,2.64
99e754bcbef67d2b9ffde80304020f86,OTU1417,Rhizobiales,order,0.81,1,11,2.2
99e7adf6538ef509634692d56678bbd3,OTU3459,Proteobacteria,phylum,0.92,1,21,1.96
99ef621566e4c10594eab9b3530b5bdc,OTU4682,Alphaproteobacteria,class,0.94,1,11,2.03
99f361ffd832e4e13c53e2d0cf18f03e,OTU1122,Rhodospirillaceae,family,1,1,10,3.48
9a125b50f4af400a3cac6c900577e316,OTU2212,Actinoplanes,genus,0.85,3,6,5.17
9a267d1d68cc53d64dcd1743153ea049,OTU169,Acidobacteria_Gp1,class,1,1,2,1.1
9a30dee6d0fbda1faf6010f1db0237ed,OTU5173,Brevibacillus,genus,1,11,17,13.57
9a3caf2b31cd58a2dd2c373af7c89f8f,OTU1328,Spartobacteria,class,1,1,1,1
9a549aac1c24f6abe81445062ee7aff6,OTU101,Sphingomonas,genus,1,1,4,2.18
9a7bb24f3bab6c28514cba3fb4d1bca3,OTU1077,Nocardioidaceae,family,1,2,3,2.17
9a93d86eda039c673cad3ad60b3f2206,OTU276,Betaproteobacteria,class,1,1,10,2.77
9a99f5320920aa7d43105d0735c68eee,OTU3406,Acidobacteria,phylum,1,1,2,1.28
9a9b295cb22d338e05f5eb49d801ed2c,OTU1106,Actinomycetales,order,1,1,11,2.3
9aaa87c0df9dea60c23244fdd147ef5a,OTU3311,Flammeovirgaceae,family,0.99,2,8,4.5
9ad2300fa2ec4d6dbbf474912333c39b,OTU4442,Rhizobiales,order,0.97,1,11,2.2
9ad9bfe5a7693566ad7e05b851b1ca69,OTU5172,Nannocystineae,suborder,1,2,2,2
9ade346c078660aecc9b343d37e0aac0,OTU3789,Azotobacter,genus,1,6,6,6
9af5e25b98ed4514b16152b1a786bb51,OTU1194,Saccharibacteria_genera_incertae_sedis,genus,1,1,1,1
9b174f2dcc2b87dd897c895c6f637886,OTU994,Nitrososphaera,genus,1,1,2,1.25
9b2baec512d7e109fdd31e9552f26ee0,OTU5130,Lysobacter,genus,1,2,3,2.12
9b521cc73b84c1e5da3bb318890d057e,OTU2624,Acidobacteria_Gp4,class,1,1,1,1
9b55c039b5298c1472dac074631273a6,OTU1395,Acidobacteria,phylum,1,1,2,1.28
9b5699e0529a1d205a6c0314ae888162,OTU1467,Flavisolibacter,genus,1,3,3,3
9b5ed34c0b9438af7c26bdd176ac126f,OTU4585,Cytophagales,order,1,1,8,2.69
9b655682c3b13f9fceb8ad8729cbf368,OTU1754,Bacteria,domain,1,1,21,1.8
9b78abbeec3a8a3f0c025d246223da88,OTU4153,Chitinophagaceae,family,1,1,6,3.38
9b8fa6d3a233099151eb0d1b35bc7664,OTU988,Bacteria,domain,1,1,21,1.8
9ba2f905a9c99d73e118fbcaad19ba21,OTU3543,Micromonosporaceae,family,1,1,6,3.17
